,vehicle_age,km_driven,mileage,engine,max_power,seats,selling_price,seller_type_Dealer,seller_type_Individual,seller_type_Trustmark Dealer,fuel_type_CNG,fuel_type_Diesel,fuel_type_Electric,fuel_type_LPG,fuel_type_Petrol,transmission_type_Automatic,transmission_type_Manual
14699,9,85250,16.55,1968,140.0,5,1295000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
14700,3,60000,21.4,1197,83.1,5,710000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14701,7,61000,12.65,2993,296.0,5,5700000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
14702,4,26000,16.47,1198,74.0,5,680000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14703,5,72000,20.14,1498,88.0,5,650000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14704,6,72600,17.01,1591,121.4,5,525000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14705,5,14183,22.3,799,53.26,5,395000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14706,7,14800,21.21,1197,81.8,5,495000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14707,1,15000,18.59,2993,261.49,5,5400000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
14708,11,90000,20.36,1197,78.9,5,150000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14709,9,105000,14.74,2993,270.9,5,1900000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
14710,5,77694,17.8,1497,117.3,5,795000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14711,5,32000,14.24,2755,174.5,7,2600000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14712,12,76000,13.9,1799,130.2,5,325000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
14713,3,60000,25.8,1498,98.6,5,667000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14714,3,17000,15.0,1598,103.5,5,775000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14715,10,90000,26.2,998,58.2,5,280000,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
14716,5,35000,18.53,1968,187.74,5,3125000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
14717,5,57000,24.52,1248,88.5,7,590000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14718,13,90000,12.9,1799,130.0,5,500000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
14719,10,75000,13.6,2523,63.0,7,350000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14720,6,59000,20.5,1582,126.2,5,790000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14721,12,26000,18.9,998,67.1,5,150000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14722,14,44000,17.92,1086,62.1,5,245000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14723,2,28000,22.0,1582,126.2,5,1080000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14724,4,19000,20.4,1197,81.8,5,625000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14725,8,51000,12.7,2179,187.7,5,4900000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
14726,9,112000,23.4,1248,74.0,5,550000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14727,4,61000,24.3,1248,88.5,5,945000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14728,5,60000,28.09,1248,88.5,5,730000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14729,3,15000,21.4,1197,83.1,5,775000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
14730,7,24000,18.9,1197,81.86,5,455000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
14731,4,43000,13.68,2393,147.8,7,1375000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14732,4,34004,18.6,1197,81.83,5,690000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14733,3,17000,17.18,1496,105.94,5,1025000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14734,6,19526,18.9,1197,81.86,5,540000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14735,11,195000,12.8,2494,102.0,8,480000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14736,3,14506,22.0,1197,81.8,5,765000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
14737,2,25000,21.4,1197,83.1,5,736000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14738,7,70000,20.51,998,67.04,5,325000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14739,10,63000,16.47,1198,73.9,5,250000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14740,5,63581,20.85,1197,83.14,5,575000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14741,3,25000,25.17,799,53.3,5,330000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14742,11,100000,20.36,1197,78.9,5,170000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14743,8,85500,20.5,1598,103.5,5,270000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14744,5,78000,17.21,1197,103.5,5,725000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
14745,6,35020,24.2,1498,93.87,7,740000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14746,11,68000,16.95,1197,78.9,5,325000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
14747,2,10000,18.9,1197,81.86,5,540000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14748,12,20000,18.9,1061,67.0,5,200000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14749,3,10503,20.89,1197,81.8,5,535000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
14750,4,12729,17.14,1497,117.6,5,1138000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14751,5,72643,25.32,1198,77.0,5,475000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14752,6,25000,20.51,998,67.06,5,375000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14753,15,89000,17.7,1497,78.0,5,135000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14754,4,7900,15.29,1591,121.3,5,1175000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14755,4,45425,19.27,2143,167.62,5,3375000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
14756,6,95000,20.14,1498,88.8,5,555000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14757,9,100000,22.32,1582,126.3,5,400000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14758,2,10000,18.9,1197,81.86,5,530000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14759,9,25000,20.92,998,67.1,5,270000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14760,8,110000,20.54,1598,103.6,5,350000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14761,4,30000,18.7,1199,88.7,5,550000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14762,11,30000,8.5,4163,349.5,5,2200000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
14763,4,63000,24.52,1248,88.5,7,750000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14764,5,43811,19.87,1461,83.8,5,890000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14765,6,56490,22.54,1396,88.73,5,525000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14766,7,19000,22.74,796,47.3,5,325000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14767,11,100000,17.0,1197,80.0,5,200000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14768,7,78000,20.14,1498,88.8,5,450000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14769,9,58000,17.0,1497,118.0,5,575000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14770,12,70000,18.9,1061,67.0,5,134000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14771,5,27471,18.9,1197,82.0,5,480000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
14772,8,75000,12.8,2494,102.0,7,650000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14773,9,104233,22.07,1199,73.9,5,380000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14774,7,51000,16.02,1373,93.7,7,625000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14775,8,71236,20.36,1197,78.9,5,310000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14776,3,21052,19.12,1373,91.1,5,885000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
14777,7,68000,15.04,1598,103.2,5,440000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14778,3,40000,20.51,998,67.04,5,430000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14779,5,90000,24.3,1248,88.5,5,735000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14780,4,47000,13.8,2999,175.0,7,1900000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
14781,4,9687,18.9,1197,82.0,5,560000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14782,8,80000,23.4,1248,74.0,5,400000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14783,5,25000,23.1,998,67.04,5,480000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
14784,5,44000,19.27,2143,167.62,5,2675000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
14785,2,20000,17.0,1198,108.5,5,675000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14786,5,50000,26.59,1248,74.0,5,655000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14787,9,56527,15.04,1598,103.6,5,500000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14788,1,10000,23.26,1197,88.5,5,550000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14789,5,56210,17.8,1497,117.3,5,715000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14790,12,80000,19.7,796,46.3,5,215000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14791,3,17000,17.18,1496,105.94,5,1000000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14792,9,57000,16.7,1198,88.8,5,325000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14793,3,30000,23.0,1498,98.96,5,765000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14794,3,36000,20.14,1498,88.0,5,790000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14795,2,16000,18.6,1197,81.83,5,660000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14796,15,78000,10.5,1796,157.7,5,500000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
14797,4,35000,28.4,1248,74.0,5,825000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
14798,4,40000,14.99,1498,104.5,5,900000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
14799,8,28802,15.5,1198,86.7,5,450000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
14800,11,40685,20.36,1197,78.9,5,270000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14801,6,55937,18.7,1199,88.7,5,635000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14802,9,81131,17.2,1968,138.1,5,630000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14803,17,87000,13.7,1997,153.86,5,450000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
14804,5,40775,23.1,998,67.04,5,445000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14805,8,45000,17.68,1968,174.33,5,1390000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
14806,3,70000,21.5,1497,108.5,5,733000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14807,3,25550,10.0,2148,170.0,5,4450000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
14808,4,100000,21.38,1396,88.7,5,800000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14809,5,50000,25.2,1248,74.0,5,640000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14810,2,9500,23.7,1396,88.7,5,1075000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14811,6,70000,12.99,2494,100.6,7,1500000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14812,8,74947,18.5,1197,82.9,5,495000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14813,6,5000,18.9,1197,82.0,5,399000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14814,1,5000,21.7,998,67.0,5,550000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14815,5,45000,18.9,1197,82.0,5,550000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14816,5,64500,22.54,1396,88.73,5,749000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14817,6,70000,26.59,1248,74.0,5,500000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14818,4,54226,13.68,2393,147.8,7,1700000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14819,2,10000,17.0,1198,108.5,5,700000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
14820,9,110000,14.74,2993,270.9,5,2250000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
14821,7,67532,26.6,998,58.16,5,315000,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
14822,11,86000,12.4,2698,179.5,5,1100000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
14823,8,100000,20.34,1498,103.2,5,399000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14824,2,1200,18.9,1197,81.86,5,611000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14825,3,15000,22.0,1197,81.8,5,729000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14826,4,32200,17.1,1591,121.4,5,945000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
14827,5,31000,16.47,1198,74.0,5,685000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14828,8,90000,22.9,1248,74.0,5,525000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14829,11,90000,17.0,1497,118.0,5,300000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14830,5,100000,23.1,998,67.04,5,400000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
14831,8,46584,15.6,1196,70.0,5,325000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14832,5,62000,28.09,1248,88.5,5,725000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14833,8,81000,17.1,1591,121.4,5,425000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
14834,3,33000,19.12,1373,91.1,5,945000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
14835,2,18005,18.1,1199,88.7,5,785000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
14836,9,15000,20.36,1197,78.9,5,220000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14837,5,48530,18.12,1995,190.0,5,3375000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
14838,12,63000,17.0,1497,118.0,5,260000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14839,6,56000,12.7,2179,187.7,5,3700000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
14840,8,32000,23.95,998,67.05,5,240000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14841,4,54000,21.4,1197,83.1,5,580000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14842,9,53000,21.9,1396,90.0,5,385000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14843,4,110000,15.4,1997,120.0,7,800000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14844,4,45000,24.3,1248,88.5,5,945000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14845,12,80000,20.36,1197,78.9,5,130000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14846,6,27000,19.44,1198,67.0,7,295000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14847,4,20000,15.04,2755,174.5,7,3300000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
14848,3,65000,12.9,2755,174.5,7,2800000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
14849,8,65000,21.9,1396,88.76,5,475000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14850,8,97358,20.0,1399,68.05,5,365000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14851,8,40000,14.0,2523,75.0,8,550000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14852,14,60000,19.7,796,46.3,5,80000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14853,3,57000,32.52,998,58.33,5,435000,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
14854,4,43318,19.56,1197,81.8,5,750000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
14855,5,6800,24.7,796,47.3,5,300000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14856,4,32000,13.0,1591,121.3,5,1125000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
14857,10,32000,20.92,998,67.1,5,200000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14858,10,63000,18.48,1995,177.0,5,1590000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
14859,2,38000,13.68,2393,147.8,8,1700000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14860,3,32300,21.19,1396,88.73,5,800000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14861,3,69000,22.0,1582,126.2,5,1200000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14862,5,57000,22.54,1396,88.73,5,530000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14863,5,46000,26.0,1498,98.6,5,650000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14864,4,40000,17.03,1373,91.1,7,720000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
14865,11,70000,20.36,1197,78.9,5,300000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14866,4,20920,24.7,796,47.3,5,310000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14867,3,40000,14.62,1999,149.92,5,1600000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
14868,6,85000,16.0,2179,140.0,7,1300000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14869,10,75100,13.2,1995,170.0,5,1025000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
14870,10,54000,17.1,1591,121.3,5,451000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14871,6,86000,16.0,2179,140.0,7,1175000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14872,7,80000,19.01,1461,108.45,5,710000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14873,4,33000,15.8,1591,121.3,5,1140000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14874,6,51000,21.38,1396,88.7,5,910000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14875,6,31500,17.01,1591,121.3,5,600000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14876,6,35380,27.3,1498,98.6,5,660000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14877,8,95000,12.99,2494,100.6,8,925000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14878,6,62000,20.14,1498,88.0,5,675000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14879,2,15000,20.68,1995,188.0,5,3250000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
14880,5,27000,17.8,1497,117.3,5,650000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14881,8,70000,23.4,1248,74.0,5,600000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14882,2,1500,15.37,1196,73.0,5,380000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14883,5,44480,19.0,1199,88.7,5,625000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
14884,8,57000,18.1,1199,88.7,5,425000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
14885,17,126000,11.0,2987,198.5,5,315000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
14886,4,20000,23.1,998,67.04,5,450000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
14887,6,90000,18.0,1497,117.3,5,750000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
14888,11,80000,16.8,1497,118.0,5,400000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
14889,6,19567,18.7,1199,88.7,5,575000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14890,5,60000,21.4,1197,83.1,5,500000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14891,7,39800,23.1,998,67.04,5,375000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
14892,9,58500,16.95,1197,78.9,5,325000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
14893,3,33000,20.89,1197,81.8,5,550000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14894,3,12000,21.5,1497,108.5,5,821000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14895,16,91000,19.7,796,46.3,5,125000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14896,4,9000,23.95,998,67.05,5,335000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14897,7,26000,23.1,998,67.04,5,460000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
14898,6,35000,14.74,1991,181.04,5,2250000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
14899,5,40087,23.01,999,67.0,5,310000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14900,3,50000,25.17,799,53.3,5,300000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14901,5,48782,20.77,1248,88.8,7,890000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14902,4,70000,24.3,1248,88.5,5,680000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14903,1,18000,21.21,1197,81.8,5,800000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14904,6,100000,25.83,1498,99.0,5,400000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14905,5,27521,23.1,998,67.04,5,455000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
14906,12,40000,17.5,1197,85.8,5,290000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14907,3,37000,18.19,1968,174.5,5,2499000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
14908,3,68000,15.04,2755,174.5,7,3000000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
14909,8,70000,25.8,1498,98.6,5,400000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14910,4,90000,15.29,1591,121.3,5,1180000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14911,2,1923,16.5,1799,139.46,5,2200000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
14912,5,24000,17.2,1197,103.6,5,700000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
14913,7,60568,17.4,1497,117.6,5,650000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14914,5,29000,20.51,998,67.0,5,365000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
